date,symbol,open,high,low,close,target,signal,temp_fc_d_minus1,temp_fc_d,temp_ac_d_plus1,temp_sn_d_minus1,temp_sn_d,temp_sn_d_plus1,CompositeWeatherVariableForecastLDZ(NW),CompositeWeatherVariableForecastLDZ(SC),CompositeWeatherVariableForecastLDZ(SE),WeatherCorrectionFactorForecast(NW),WeatherCorrectionFactorForecast(SC),WeatherCorrectionFactorForecast(SE),closing_linepack_actual,opening_linepack_actual,linepack_hourly_agg_d_plus1,predicted_closing_linepack,demand_cold,demand_warm,demand_actual_ntsd_plus1,demand_forecast_confidence_interval,demand_forecast_nts,demand_ntssn,demand_diff,demand_avg,demand_forecast_error,demand_nts_spread,HDD,CDD,demand_lag1,demand_lag7,dow,dow_0,dow_1,dow_2,dow_3,dow_4,dow_5,dow_6,is_weekend,friday_startup,sin7,cos7,is_holiday,temp_dev_fc_minus1,temp_dev_fc,temp_dev_fc_plus1,lp_closing_diff,lp_closing_pred_error,combo_signal,portfolio
2025-01-19,SAP,4.3672,4.3672,4.3672,0.4824,-0.038349917081260454,0,2.3904,2.14875,2.13543,3.65,3.65,3.65,0.77,4.66,2.94,-1.82,2.21,-1.9,358.8236694335937,357.8888244628906,356.26,359.5128479003906,346.324310417818,208.403763009091,3447902691.0,9.24,334.647705078125,274.168048207275,-137.92054740872703,277.36403671345454,3447902356.352295,60.47965687085002,62.85125,0.0,0.4824,0.5376,6,False,False,False,False,False,False,True,1,0.0,-0.7818314824680299,0.6234898018587334,0,-1.2595999999999998,-1.5012499999999998,-1.51457,0.9348449707030682,-0.6891784667969318,0,3.1920017447504603
2025-01-20,SAP,4.3383,4.3383,4.3383,0.4639,0.014011640439749895,1,2.75389,3.0961,3.11602,3.68,3.68,3.68,1.73,4.77,3.82,-0.91,2.3,-1.04,361.6602783203125,358.8236694335937,358.16,362.0885620117188,380.670433385455,236.702888452,3625449069.0,9.24,355.2762145996094,306.037739230927,-143.967544933455,308.6866609187275,3625448713.7237854,49.23847536868237,61.9039,0.0,0.4824,0.5376,0,True,False,False,False,False,False,False,0,0.0,0.0,1.0,1,-0.92611,-0.5839000000000003,-0.5639800000000004,2.836608886718807,-0.42828369140630684,0,3.1920017447504603
2025-01-20,SAP,4.3383,4.3383,4.3383,0.4639,0.014011640439749895,1,2.75389,3.0961,3.11602,3.68,3.68,3.68,1.73,4.77,3.82,-0.91,2.3,-1.04,361.6602783203125,358.8236694335937,358.16,362.0885620117188,380.670433385455,236.702888452,3625449069.0,9.24,355.2762145996094,306.037739230927,-143.967544933455,308.6866609187275,3625448713.7237854,49.23847536868237,61.9039,0.0,0.4639,0.5152,0,True,False,False,False,False,False,False,0,0.0,0.0,1.0,1,-0.92611,-0.5839000000000003,-0.5639800000000004,2.836608886718807,-0.42828369140630684,0,3.1920017447504603
2025-01-21,SAP,4.3763,4.3763,4.3763,0.4704,0.08758503401360551,1,3.13,3.22367,3.29599,3.71,3.71,3.71,2.44,4.61,3.63,-0.27,2.09,-1.25,362.6492919921875,361.6602783203125,361.31,362.5299072265625,378.915311789091,237.101222926545,3494001340.0,9.24,344.7897033691406,305.959941075382,-141.814088862546,308.008267357818,3494000995.2102966,38.82976229375862,61.77633,0.0,0.4639,0.5152,1,False,True,False,False,False,False,False,0,0.0,0.7818314824680298,0.6234898018587336,0,-0.5800000000000001,-0.48633000000000015,-0.41400999999999977,0.989013671875,0.119384765625,1,3.1920017447504603
2025-01-21,SAP,4.3763,4.3763,4.3763,0.4704,0.08758503401360551,1,3.13,3.22367,3.29599,3.71,3.71,3.71,2.44,4.61,3.63,-0.27,2.09,-1.25,362.6492919921875,361.6602783203125,361.31,362.5299072265625,378.915311789091,237.101222926545,3494001340.0,9.24,344.7897033691406,305.959941075382,-141.814088862546,308.008267357818,3494000995.2102966,38.82976229375862,61.77633,0.0,0.4704,0.4654,1,False,True,False,False,False,False,False,0,0.0,0.7818314824680298,0.6234898018587336,0,-0.5800000000000001,-0.48633000000000015,-0.41400999999999977,0.989013671875,0.119384765625,1,3.4715733261359176
2025-01-22,SAP,4.3393,4.3393,4.3393,0.5116,0.0920641125879591,1,2.9204,3.00937,3.04537,3.78,3.78,3.78,3.11,2.89,3.41,0.32,0.3,-1.53,364.0430908203125,362.6492919921875,360.78,364.8764343261719,377.500609234545,237.063491692273,3457836619.0,9.24,341.4876403808594,304.122641270493,-140.43711754227198,307.282050463409,3457836277.5123596,37.3649991103664,61.99063,0.0,0.5116,0.4824,2,False,False,True,False,False,False,False,0,0.0,0.9749279121818236,-0.22252093395631434,0,-0.8595999999999999,-0.7706299999999997,-0.7346299999999997,1.393798828125,-0.833343505859375,1,3.7756311939862575
2025-01-22,SAP,4.3393,4.3393,4.3393,0.5116,0.0920641125879591,1,2.9204,3.00937,3.04537,3.78,3.78,3.78,3.11,2.89,3.41,0.32,0.3,-1.53,364.0430908203125,362.6492919921875,360.78,364.8764343261719,377.500609234545,237.063491692273,3457836619.0,9.24,341.4876403808594,304.122641270493,-140.43711754227198,307.282050463409,3457836277.5123596,37.3649991103664,61.99063,0.0,0.4704,0.4654,2,False,False,True,False,False,False,False,0,0.0,0.9749279121818236,-0.22252093395631434,0,-0.8595999999999999,-0.7706299999999997,-0.7346299999999997,1.393798828125,-0.833343505859375,1,4.123231329320019
2025-01-23,SAP,4.3108,4.3108,4.3108,0.5587,-0.0755324861285126,0,2.41951,2.90685,3.04839,3.85,3.85,3.85,1.82,2.22,3.82,-1.05,-0.47,-1.18,362.5987243652344,364.0430908203125,358.42,362.0940551757813,375.950759021182,236.890562322818,2886802088.0,9.24,281.68505859375,303.37253233797,-139.06019669836402,306.420660672,2886801806.3149414,-21.68747374421997,62.09315,0.0,0.5587,0.4639,3,False,False,False,True,False,False,False,0,0.0,0.43388373911755823,-0.900968867902419,0,-1.4304900000000003,-0.9431500000000002,-0.8016100000000002,-1.444366455078125,0.5046691894530682,1,4.502832962648737
2025-01-23,SAP,4.3108,4.3108,4.3108,0.5587,-0.0755324861285126,0,2.41951,2.90685,3.04839,3.85,3.85,3.85,1.82,2.22,3.82,-1.05,-0.47,-1.18,362.5987243652344,364.0430908203125,358.42,362.0940551757813,375.950759021182,236.890562322818,2886802088.0,9.24,281.68505859375,303.37253233797,-139.06019669836402,306.420660672,2886801806.3149414,-21.68747374421997,62.09315,0.0,0.5116,0.4824,3,False,False,False,True,False,False,False,0,0.0,0.43388373911755823,-0.900968867902419,0,-1.4304900000000003,-0.9431500000000002,-0.8016100000000002,-1.444366455078125,0.5046691894530682,1,4.162722794358462
2025-01-25,SAP,4.2471,4.2471,4.2471,0.4892,-0.09239574816026164,0,3.51152,3.90705,4.00716,3.95,3.95,3.95,3.06,2.08,5.27,0.08,-0.73,0.17,363.2026672363281,362.5987243652344,360.47,364.3804016113281,341.98122814,210.726360656364,2795876232.0,9.24,274.8876647949219,274.147597925173,-131.254867483636,276.353794398182,2795875957.112335,0.7400668697488868,61.09295,0.0,0.5165,0.4704,5,False,False,False,False,False,True,False,1,0.0,-0.9749279121818236,-0.2225209339563146,0,-0.4384800000000002,-0.042950000000000266,0.057159999999999656,0.60394287109375,-1.177734375,0,3.8483019926367383
2025-01-25,SAP,4.2471,4.2471,4.2471,0.4892,-0.09239574816026164,0,3.51152,3.90705,4.00716,3.95,3.95,3.95,3.06,2.08,5.27,0.08,-0.73,0.17,363.2026672363281,362.5987243652344,360.47,364.3804016113281,341.98122814,210.726360656364,2795876232.0,9.24,274.8876647949219,274.147597925173,-131.254867483636,276.353794398182,2795875957.112335,0.7400668697488868,61.09295,0.0,0.4892,0.4704,5,False,False,False,False,False,True,False,1,0.0,-0.9749279121818236,-0.2225209339563146,0,-0.4384800000000002,-0.042950000000000266,0.057159999999999656,0.60394287109375,-1.177734375,0,3.8483019926367383
2025-01-26,SAP,4.2527,4.2527,4.2527,0.444,0.02522522522522519,1,3.01074,3.04634,3.19288,4.0,4.0,4.0,1.94,1.44,4.29,-1.1,-1.42,-0.85,362.6477661132813,363.2026672363281,359.13,362.56781005859375,337.645691844,207.502304227636,2758109104.0,9.24,265.97589111328125,270.849923187841,-130.143387616364,272.573998035818,2758108838.024109,-4.87403207455975,61.95366,0.0,0.4892,0.5116,6,False,False,False,False,False,False,True,1,0.0,-0.7818314824680299,0.6234898018587334,0,-0.9892599999999998,-0.9536600000000002,-0.8071199999999998,-0.5549011230468182,0.07995605468755684,0,3.8483019926367383
2025-01-26,SAP,4.2527,4.2527,4.2527,0.444,0.02522522522522519,1,3.01074,3.04634,3.19288,4.0,4.0,4.0,1.94,1.44,4.29,-1.1,-1.42,-0.85,362.6477661132813,363.2026672363281,359.13,362.56781005859375,337.645691844,207.502304227636,2758109104.0,9.24,265.97589111328125,270.849923187841,-130.143387616364,272.573998035818,2758108838.024109,-4.87403207455975,61.95366,0.0,0.444,0.5116,6,False,False,False,False,False,False,True,1,0.0,-0.7818314824680299,0.6234898018587334,0,-0.9892599999999998,-0.9536600000000002,-0.8071199999999998,-0.5549011230468182,0.07995605468755684,0,3.8483019926367383
2025-01-27,SAP,4.1901,4.1901,4.1901,0.4552,0.007029876977152849,1,3.64816,4.05564,4.16982,4.01,4.01,4.01,3.12,2.24,5.26,0.06,-0.62,0.1,365.0263977050781,362.6477661132813,362.16,364.7492980957031,373.15377387,234.625533992727,2604612412.0,9.24,259.344482421875,302.946459819003,-138.52823987727302,303.8896539313635,2604612152.6555176,-43.601977397127996,60.94436,0.0,0.444,0.5587,0,True,False,False,False,False,False,False,0,0.0,0.0,1.0,0,-0.36183999999999994,0.04564000000000057,0.15981999999999985,2.378631591796818,0.277099609375,0,3.8483019926367383
2025-01-27,SAP,4.1901,4.1901,4.1901,0.4552,0.007029876977152849,1,3.64816,4.05564,4.16982,4.01,4.01,4.01,3.12,2.24,5.26,0.06,-0.62,0.1,365.0263977050781,362.6477661132813,362.16,364.7492980957031,373.15377387,234.625533992727,2604612412.0,9.24,259.344482421875,302.946459819003,-138.52823987727302,303.8896539313635,2604612152.6555176,-43.601977397127996,60.94436,0.0,0.4552,0.5587,0,True,False,False,False,False,False,False,0,0.0,0.0,1.0,0,-0.36183999999999994,0.04564000000000057,0.15981999999999985,2.378631591796818,0.277099609375,0,3.8483019926367383
2025-01-28,SAP,4.1987,4.1987,4.1987,0.4584,0.08616928446771377,1,4.49506,4.85281,4.98963,4.02,4.02,4.02,4.01,2.82,6.07,0.96,0.0,0.88,364.1448669433594,365.0263977050781,362.54,364.4171142578125,373.214411145909,234.040204903182,2572803908.0,9.24,257.6803894042969,303.268398666558,-139.17420624272702,303.6273080245455,2572803650.3196106,-45.58800926226115,60.14719,0.0,0.4552,0.5165,1,False,True,False,False,False,False,False,0,0.0,0.7818314824680298,0.6234898018587336,0,0.47506000000000004,0.8328100000000003,0.9696300000000004,-0.88153076171875,-0.272247314453125,1,3.8483019926367383
2025-01-28,SAP,4.1987,4.1987,4.1987,0.4584,0.08616928446771377,1,4.49506,4.85281,4.98963,4.02,4.02,4.02,4.01,2.82,6.07,0.96,0.0,0.88,364.1448669433594,365.0263977050781,362.54,364.4171142578125,373.214411145909,234.040204903182,2572803908.0,9.24,257.6803894042969,303.268398666558,-139.17420624272702,303.6273080245455,2572803650.3196106,-45.58800926226115,60.14719,0.0,0.4584,0.4892,1,False,True,False,False,False,False,False,0,0.0,0.7818314824680298,0.6234898018587336,0,0.47506000000000004,0.8328100000000003,0.9696300000000004,-0.88153076171875,-0.272247314453125,1,4.179907421757923
2025-01-30,SAP,4.4979,4.4979,4.4979,0.5251,-0.05141877737573797,0,3.74387,3.98513,4.06606,4.02,4.02,4.02,2.84,2.94,5.2,-0.15,0.14,-0.02,362.9486999511719,365.56585693359375,360.49,364.76361083984375,374.080125125636,232.992386092545,3005195438.0,9.24,298.1531982421875,302.718116299321,-141.08773903309103,303.5362556090905,3005195139.8468018,-4.564918057133525,61.01487,0.0,0.5251,0.4552,3,False,False,False,True,False,False,False,0,0.0,0.43388373911755823,-0.900968867902419,0,-0.27612999999999976,-0.034869999999999735,0.046060000000000656,-2.617156982421875,-1.814910888671875,0,4.54008705343209
2025-01-30,SAP,4.4979,4.4979,4.4979,0.5251,-0.05141877737573797,0,3.74387,3.98513,4.06606,4.02,4.02,4.02,2.84,2.94,5.2,-0.15,0.14,-0.02,362.9486999511719,365.56585693359375,360.49,364.76361083984375,374.080125125636,232.992386092545,3005195438.0,9.24,298.1531982421875,302.718116299321,-141.08773903309103,303.5362556090905,3005195139.8468018,-4.564918057133525,61.01487,0.0,0.4979,0.444,3,False,False,False,True,False,False,False,0,0.0,0.43388373911755823,-0.900968867902419,0,-0.27612999999999976,-0.034869999999999735,0.046060000000000656,-2.617156982421875,-1.814910888671875,0,4.54008705343209
2025-01-31,SAP,4.5812,4.5812,4.5812,0.4981,-0.0827143143946999,0,4.27833,4.40641,4.55836,4.02,4.02,4.02,3.43,3.34,5.6,0.46,0.56,0.36,366.4564514160156,362.9486999511719,361.44,366.2931518554688,370.295374894364,227.754625956,3114518865.0,9.24,307.9691772460937,298.354425021953,-142.54074893836398,299.025000425182,3114518557.0308228,9.614752224140716,60.59359,0.0,0.5251,0.4552,4,False,False,False,False,True,False,False,0,0.5,-0.433883739117558,-0.9009688679024191,0,0.25833000000000084,0.3864100000000006,0.5383600000000008,3.50775146484375,0.16329956054681816,0,4.54008705343209
2025-02-01,SAP,4.5587,4.5587,4.5587,0.4569,-0.015539505362223704,0,3.8086,3.73989,3.7899,4.05,4.05,4.05,3.22,3.05,4.29,0.22,0.26,-0.97,358.9459228515625,366.4564514160156,355.79,360.1831970214844,342.903428993091,206.612322896091,2855954362.0,9.24,273.4785461425781,274.1136315156,-136.29110609699998,274.757875944591,2855954088.521454,-0.635085373021866,61.26011,0.0,0.4569,0.4584,5,False,False,False,False,False,True,False,1,0.0,-0.9749279121818236,-0.2225209339563146,0,-0.24139999999999961,-0.3101099999999999,-0.2601,-7.510528564453125,-1.237274169921875,0,4.54008705343209
2025-02-01,SAP,4.5587,4.5587,4.5587,0.4569,-0.015539505362223704,0,3.8086,3.73989,3.7899,4.05,4.05,4.05,3.22,3.05,4.29,0.22,0.26,-0.97,358.9459228515625,366.4564514160156,355.79,360.1831970214844,342.903428993091,206.612322896091,2855954362.0,9.24,273.4785461425781,274.1136315156,-136.29110609699998,274.757875944591,2855954088.521454,-0.635085373021866,61.26011,0.0,0.4981,0.4584,5,False,False,False,False,False,True,False,1,0.0,-0.9749279121818236,-0.2225209339563146,0,-0.24139999999999961,-0.3101099999999999,-0.2601,-7.510528564453125,-1.237274169921875,0,4.54008705343209
2025-02-02,SAP,4.5719,4.5719,4.5719,0.4498,-0.01111605157847928,0,3.77357,4.07432,4.23048,4.07,4.07,4.07,3.73,3.47,4.26,0.7,0.64,-1.01,360.44921875,358.9459228515625,357.77,360.425537109375,340.198726631,204.016212215091,2823757313.0,9.24,275.3514404296875,270.976249291615,-136.182514415909,272.1074694230455,2823757037.6485596,4.375191138072523,60.92568,0.0,0.4498,0.4979,6,False,False,False,False,False,False,True,1,0.0,-0.7818314824680299,0.6234898018587334,0,-0.2964300000000004,0.0043199999999998795,0.16047999999999973,1.5032958984375,0.023681640625,0,4.54008705343209
2025-02-02,SAP,4.5719,4.5719,4.5719,0.4498,-0.01111605157847928,0,3.77357,4.07432,4.23048,4.07,4.07,4.07,3.73,3.47,4.26,0.7,0.64,-1.01,360.44921875,358.9459228515625,357.77,360.425537109375,340.198726631,204.016212215091,2823757313.0,9.24,275.3514404296875,270.976249291615,-136.182514415909,272.1074694230455,2823757037.6485596,4.375191138072523,60.92568,0.0,0.4569,0.4979,6,False,False,False,False,False,False,True,1,0.0,-0.7818314824680299,0.6234898018587334,0,-0.2964300000000004,0.0043199999999998795,0.16047999999999973,1.5032958984375,0.023681640625,0,4.54008705343209
2025-02-03,SAP,4.6029,4.6029,4.6029,0.4448,0.022032374100719565,1,4.42889,4.69389,4.80421,4.09,4.09,4.09,4.57,4.81,4.58,1.49,1.96,-0.71,357.5494384765625,360.44921875,353.25,359.85870361328125,377.704336500545,232.784361516,3042341544.0,9.24,292.2352294921875,303.680813976603,-144.91997498454504,305.2443490082725,3042341251.7647705,-11.44558448441552,60.306110000000004,0.0,0.4498,0.5251,0,True,False,False,False,False,False,False,0,0.0,0.0,1.0,0,0.33889000000000014,0.6038899999999998,0.7142100000000005,-2.8997802734375,-2.30926513671875,0,4.54008705343209
2025-02-03,SAP,4.6029,4.6029,4.6029,0.4448,0.022032374100719565,1,4.42889,4.69389,4.80421,4.09,4.09,4.09,4.57,4.81,4.58,1.49,1.96,-0.71,357.5494384765625,360.44921875,353.25,359.85870361328125,377.704336500545,232.784361516,3042341544.0,9.24,292.2352294921875,303.680813976603,-144.91997498454504,305.2443490082725,3042341251.7647705,-11.44558448441552,60.306110000000004,0.0,0.4448,0.5251,0,True,False,False,False,False,False,False,0,0.0,0.0,1.0,0,0.33889000000000014,0.6038899999999998,0.7142100000000005,-2.8997802734375,-2.30926513671875,0,4.54008705343209
2025-02-04,SAP,4.5665,4.5665,4.5665,0.4546,-0.042674879014518274,0,4.92585,5.09195,5.256,4.08,4.08,4.08,4.57,4.65,5.53,1.48,1.81,0.26,358.6082763671875,357.5494384765625,354.54,358.6728515625,378.892767397273,233.168685882273,2843475725.0,9.24,272.9520568847656,304.337485116027,-145.72408151500002,306.030726639773,2843475452.047943,-31.385428231261358,59.90805,0.0,0.4448,0.4981,1,False,True,False,False,False,False,False,0,0.0,0.7818314824680298,0.6234898018587336,0,0.8458499999999995,1.0119499999999997,1.1760000000000002,1.058837890625,-0.0645751953125,1,4.54008705343209
2025-02-04,SAP,4.5665,4.5665,4.5665,0.4546,-0.042674879014518274,0,4.92585,5.09195,5.256,4.08,4.08,4.08,4.57,4.65,5.53,1.48,1.81,0.26,358.6082763671875,357.5494384765625,354.54,358.6728515625,378.892767397273,233.168685882273,2843475725.0,9.24,272.9520568847656,304.337485116027,-145.72408151500002,306.030726639773,2843475452.047943,-31.385428231261358,59.90805,0.0,0.4546,0.4569,1,False,True,False,False,False,False,False,0,0.0,0.7818314824680298,0.6234898018587336,0,0.8458499999999995,1.0119499999999997,1.1760000000000002,1.058837890625,-0.0645751953125,1,4.346339387711494
2025-02-05,SAP,4.5794,4.5794,4.5794,0.4352,0.04480698529411775,1,4.71082,4.82346,4.99505,4.07,4.07,4.07,3.89,4.11,5.69,0.79,1.24,0.44,357.8338928222656,358.6082763671875,355.79,359.4026184082031,379.781912078273,233.878383795364,3123064033.0,9.24,306.8306884765625,303.65705096297,-145.90352828290904,306.8301479368185,3123063726.1693115,3.173637513592496,60.17654,0.0,0.4546,0.4569,2,False,False,True,False,False,False,False,0,0.0,0.9749279121818236,-0.22252093395631434,0,0.6408199999999997,0.7534599999999996,0.9250499999999997,-0.774383544921875,-1.5687255859375,0,4.160859880184871
2025-02-05,SAP,4.5794,4.5794,4.5794,0.4352,0.04480698529411775,1,4.71082,4.82346,4.99505,4.07,4.07,4.07,3.89,4.11,5.69,0.79,1.24,0.44,357.8338928222656,358.6082763671875,355.79,359.4026184082031,379.781912078273,233.878383795364,3123064033.0,9.24,306.8306884765625,303.65705096297,-145.90352828290904,306.8301479368185,3123063726.1693115,3.173637513592496,60.17654,0.0,0.4352,0.4498,2,False,False,True,False,False,False,False,0,0.0,0.9749279121818236,-0.22252093395631434,0,0.6408199999999997,0.7534599999999996,0.9250499999999997,-0.774383544921875,-1.5687255859375,0,4.160859880184871
2025-02-06,SAP,4.627,4.627,4.627,0.4547,-0.016054541455904903,0,3.75166,3.94972,4.02083,4.06,4.06,4.06,3.09,3.98,4.94,0.0,1.07,-0.28,358.2702941894531,357.8338928222656,353.77,360.2378845214844,380.550490158636,234.468514818727,3066985234.0,9.24,301.32037353515625,304.08942807207,-146.08197533990904,307.5095024886815,3066984932.6796265,-2.7690545369137567,61.05028,0.0,0.4352,0.4498,3,False,False,False,True,False,False,False,0,0.0,0.43388373911755823,-0.900968867902419,0,-0.3083399999999994,-0.11027999999999949,-0.03916999999999948,0.4364013671875,-1.96759033203125,0,4.160859880184871
2025-02-07,SAP,4.7141,4.7141,4.7141,0.4474,-0.09208761734465809,0,2.39193,2.30008,2.33296,4.03,4.03,4.03,1.93,2.67,3.35,-1.16,-0.25,-1.84,358.128662109375,358.2702941894531,353.67,358.99566650390625,376.888321837818,230.435015185273,3041324807.0,9.24,300.406494140625,300.128437511515,-146.45330665254502,303.6616685115455,3041324506.593506,0.2780566291099831,62.69992,0.0,0.4547,0.4448,4,False,False,False,False,True,False,False,0,0.5,-0.433883739117558,-0.9009688679024191,0,-1.6380700000000004,-1.7299200000000003,-1.6970400000000003,-0.141632080078125,-0.86700439453125,0,4.160859880184871
2025-02-07,SAP,4.7141,4.7141,4.7141,0.4474,-0.09208761734465809,0,2.39193,2.30008,2.33296,4.03,4.03,4.03,1.93,2.67,3.35,-1.16,-0.25,-1.84,358.128662109375,358.2702941894531,353.67,358.99566650390625,376.888321837818,230.435015185273,3041324807.0,9.24,300.406494140625,300.128437511515,-146.45330665254502,303.6616685115455,3041324506.593506,0.2780566291099831,62.69992,0.0,0.4474,0.4448,4,False,False,False,False,True,False,False,0,0.5,-0.433883739117558,-0.9009688679024191,0,-1.6380700000000004,-1.7299200000000003,-1.6970400000000003,-0.141632080078125,-0.86700439453125,0,4.160859880184871
2025-02-08,SAP,4.8027,4.8027,4.8027,0.4062,-0.020433284096504245,0,3.11134,2.71202,2.81096,4.01,4.01,4.01,2.16,2.73,3.78,-0.9,-0.21,-1.38,359.6309509277344,358.128662109375,354.83,358.53717041015625,348.271076249364,209.745014714364,3016600009.0,9.24,299.97235107421875,276.210348968552,-138.526061535,279.008045481864,3016599709.027649,23.76200210566674,62.28798,0.0,0.4474,0.4546,5,False,False,False,False,False,True,False,1,0.0,-0.9749279121818236,-0.2225209339563146,0,-0.8986599999999996,-1.29798,-1.1990399999999997,1.502288818359375,1.093780517578125,0,4.160859880184871
2025-02-09,SAP,4.7429,4.7429,4.7429,0.3979,-0.0934908268409147,0,2.98632,2.89999,2.97947,4.01,4.01,4.01,2.2,2.28,3.91,-0.88,-0.72,-1.23,357.656005859375,359.6309509277344,354.83,357.48175048828125,344.594773055636,207.072187484909,2887996321.0,9.24,280.2464904785156,273.286981432633,-137.522585570727,275.8334802702725,2887996040.7535095,6.959509045882612,62.10001,0.0,0.4062,0.4546,6,False,False,False,False,False,False,True,1,0.0,-0.7818314824680299,0.6234898018587334,0,-1.0236799999999997,-1.11001,-1.0305299999999997,-1.974945068359375,0.17425537109375,0,4.160859880184871
2025-02-09,SAP,4.7429,4.7429,4.7429,0.3979,-0.0934908268409147,0,2.98632,2.89999,2.97947,4.01,4.01,4.01,2.2,2.28,3.91,-0.88,-0.72,-1.23,357.656005859375,359.6309509277344,354.83,357.48175048828125,344.594773055636,207.072187484909,2887996321.0,9.24,280.2464904785156,273.286981432633,-137.522585570727,275.8334802702725,2887996040.7535095,6.959509045882612,62.10001,0.0,0.3979,0.4352,6,False,False,False,False,False,False,True,1,0.0,-0.7818314824680299,0.6234898018587334,0,-1.0236799999999997,-1.11001,-1.0305299999999997,-1.974945068359375,0.17425537109375,0,4.160859880184871
2025-02-10,SAP,4.8829,4.8829,4.8829,0.3607,-0.10923204879401172,0,2.37152,2.30608,2.40613,4.0,4.0,4.0,2.43,2.24,3.01,-0.63,-0.78,-2.11,357.42010498046875,357.656005859375,353.37,358.310791015625,382.083988624091,236.842172836364,3028006580.0,9.24,296.3792419433594,307.097928071829,-145.24181578772698,309.4630807302275,3028006283.620758,-10.718686128469642,62.69392,0.0,0.3607,0.4547,0,True,False,False,False,False,False,False,0,0.0,0.0,1.0,0,-1.6284800000000001,-1.6939199999999999,-1.59387,-0.23590087890625,-0.89068603515625,0,4.160859880184871
2025-02-10,SAP,4.8829,4.8829,4.8829,0.3607,-0.10923204879401172,0,2.37152,2.30608,2.40613,4.0,4.0,4.0,2.43,2.24,3.01,-0.63,-0.78,-2.11,357.42010498046875,357.656005859375,353.37,358.310791015625,382.083988624091,236.842172836364,3028006580.0,9.24,296.3792419433594,307.097928071829,-145.24181578772698,309.4630807302275,3028006283.620758,-10.718686128469642,62.69392,0.0,0.3979,0.4352,0,True,False,False,False,False,False,False,0,0.0,0.0,1.0,0,-1.6284800000000001,-1.6939199999999999,-1.59387,-0.23590087890625,-0.89068603515625,0,4.160859880184871
2025-02-11,SAP,4.9255,4.9255,4.9255,0.3213,0.09212573918456268,1,3.04025,2.82281,2.91932,4.0,4.0,4.0,2.45,2.08,3.67,-0.61,-0.91,-1.46,360.3483581542969,357.42010498046875,356.84,359.125244140625,381.309419986545,236.823670300364,3153614180.0,9.24,310.4151611328125,307.518781571268,-144.48574968618098,309.0665451434545,3153613869.584839,2.8963795615445065,62.17719,0.0,0.3607,0.4474,1,False,True,False,False,False,False,False,0,0.0,0.7818314824680298,0.6234898018587336,0,-0.9597500000000001,-1.17719,-1.08068,2.928253173828125,1.223114013671875,1,4.160859880184871
2025-02-11,SAP,4.9255,4.9255,4.9255,0.3213,0.09212573918456268,1,3.04025,2.82281,2.91932,4.0,4.0,4.0,2.45,2.08,3.67,-0.61,-0.91,-1.46,360.3483581542969,357.42010498046875,356.84,359.125244140625,381.309419986545,236.823670300364,3153614180.0,9.24,310.4151611328125,307.518781571268,-144.48574968618098,309.0665451434545,3153613869.584839,2.8963795615445065,62.17719,0.0,0.3213,0.4474,1,False,True,False,False,False,False,False,0,0.0,0.7818314824680298,0.6234898018587336,0,-0.9597500000000001,-1.17719,-1.08068,2.928253173828125,1.223114013671875,1,4.544182172290293
2025-02-12,SAP,4.7769,4.7769,4.7769,0.3509,0.07779994300370463,1,3.28031,3.14677,3.25476,4.05,4.05,4.05,2.88,2.16,3.99,-0.24,-0.86,-1.19,360.8777160644531,360.3483581542969,357.73,363.9617614746094,380.833539622545,236.944293145455,3267082585.0,9.24,317.3761901855469,306.256729690483,-143.88924647709,308.888916384,3267082267.62381,11.11946049506389,61.853229999999996,0.0,0.3213,0.4062,2,False,False,True,False,False,False,False,0,0.0,0.9749279121818236,-0.22252093395631434,0,-0.7696899999999998,-0.9032299999999998,-0.7952399999999997,0.52935791015625,-3.08404541015625,0,4.962818313901848
2025-02-12,SAP,4.7769,4.7769,4.7769,0.3509,0.07779994300370463,1,3.28031,3.14677,3.25476,4.05,4.05,4.05,2.88,2.16,3.99,-0.24,-0.86,-1.19,360.8777160644531,360.3483581542969,357.73,363.9617614746094,380.833539622545,236.944293145455,3267082585.0,9.24,317.3761901855469,306.256729690483,-143.88924647709,308.888916384,3267082267.62381,11.11946049506389,61.853229999999996,0.0,0.3509,0.3979,2,False,False,True,False,False,False,False,0,0.0,0.9749279121818236,-0.22252093395631434,0,-0.7696899999999998,-0.9032299999999998,-0.7952399999999997,0.52935791015625,-3.08404541015625,0,4.962818313901848
2025-02-13,SAP,4.496,4.496,4.496,0.3782,-0.013484928609201474,0,2.62065,2.63855,2.70182,4.1,4.1,4.1,1.57,2.27,3.58,-1.63,-0.8,-1.66,363.48529052734375,360.8777160644531,360.52,363.5011596679688,379.673269697545,236.390459958091,3407789249.0,9.24,333.3080749511719,305.290932137162,-143.282809739454,308.03186482781797,3407788915.691925,28.0171428140099,62.36145,0.0,0.3509,0.3979,3,False,False,False,True,False,False,False,0,0.0,0.43388373911755823,-0.900968867902419,0,-1.4793499999999997,-1.4614499999999997,-1.3981799999999995,2.607574462890625,-0.015869140625056843,0,4.962818313901848
